id,email,username,password,firstName,lastName,fullName,description,profilePic,isMod,isObserver,isPuppet,instructions,suspicious,disabled,createdAt,updatedAt
276,lininohio@dartpost.com,lininohio,$2a$10$UDgwk0FSs8TTw0jBo1JiBOY2nXfIg/wdyED12VP0i4E/77foZBFqu,Lin in Ohio, ,Lin in Ohio,"Writer - of e-pubbed novels & fanfic. Unrepentant fangirl & mother of fangirl. #UBBF Loves good TV, schlocky movies, and the Guardians.",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1040723053042786593.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:29:07.025000+00:00,2024-06-09 17:29:07.141909+00:00
283,bbddpp@dartpost.com,bbddpp,$2a$10$4U.dB.XnuAqTkw62Q1qAKup.Apc/mUYHXmCDc3kq31hP2OwOxGJ0C,🐝, ,🐝,#I4emploi,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1010931267473808287.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:29:12.991000+00:00,2024-06-09 17:29:13.154937+00:00
291,happy2bnana@dartpost.com,Happy2BNana,$2a$10$RSQoRBNjcveG9gnJZ8jAyufZiqVibWL2F.QN.AK5.XOr.IiMz9MiS,Robin Wright 🌊, ,Robin Wright 🌊,🌊I am the person who believes we were granted free will by God and WE are responsible for OUR choices. #TheResistance #FlipItBlue #LoveTrumpsHate. NO LISTS!,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs114653745181833031.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:29:16.650000+00:00,2024-06-09 17:29:16.762570+00:00
213,datgheechigul@dartpost.com,datGheeChiGul,$2a$10$LI0lSNw8H9UGEl6oOiCDje6um08K5dBRR9abjTHexatqDlACbeDJu,Maaaaaaaaaaaaaaa, ,Maaaaaaaaaaaaaaa,least of these,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1028169833316345267.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:31.587000+00:00,2024-06-09 17:28:31.800313+00:00
221,perfectrose2011@dartpost.com,perfectrose2011,$2a$10$1Oyb0vOlBDLwfJhTMSbtxe1bM7q8Wu6uvGpkbtz1K0QTHXh12aihW,Wendy 🇨🇦, ,Wendy 🇨🇦,"Enjoy appreciating dedication of actors to roles such as PBS series: Sherlock, Grantchester; Canada's Murdoch Mysteries & US daytime drama, YR.",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1030105130166250866.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:35.803000+00:00,2024-06-09 17:28:35.998952+00:00
229,fbondegard@dartpost.com,FBondegard,$2a$10$0xvhP5Xv/jBq.3W4v.BhWuCDHtrqCT/hkJP7Fz0TrMzcPBC7JrZEW,Frances Bondegard, ,Frances Bondegard,I recently retired and have become more interested in the political landscape of the country.,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1053813028026188155.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:42.537000+00:00,2024-06-09 17:28:42.651307+00:00
237,pamcurtis4210@dartpost.com,pamcurtis4210,$2a$10$vv1HALmBYQRcbl1HHPIDxeeF1lz64KTpGXWiBFmkVbvHAYXCwYMGi,Pamela Curtis, ,Pamela Curtis,"Tessanne Chin supporter, love music, love to travel.please check out @Tessanne 🎤🙌 music 🎶 @iTunesMusic @spotify @SoundCloud",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs104551932686398700.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:45.948000+00:00,2024-06-09 17:28:46.137017+00:00
253,doubleeagle25@dartpost.com,Doubleeagle25,$2a$10$iqSyEGWSdCJx7Qu0lFEuHus5OU3aw/CSuAKnnAmKbbrF3IGTTtyZO,Double Eagle, ,Double Eagle,,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1032339397406279234.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:54.775000+00:00,2024-06-09 17:28:54.944075+00:00
261,nenanenita@dartpost.com,nenanenita,$2a$10$uVnqgB710bU/6m42DNS/.uFth0.avDq89k028H0T3FgRPw1qzuH8O,Aurora, ,Aurora,No tengo palabras,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1037299237090253126.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:58.739000+00:00,2024-06-09 17:28:58.851369+00:00
62,cmdr_drsyell@sockpuppet.com,CMDR_drsYell,$2a$10$MvxEG88iviS8F8aH.jkaXuVbSCqJYEhHN491kyw2I.HA0ZZcxEr.W,Yell, ,Yell,Satire/budo/politicologie/staatsrecht/strategische studies/mensenrechten/debat/kunst/old school gamer/Japanfreak.,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1013057511697684932.png,False,False,True,https://docs.google.com/document/d/e/2PACX-1vROPXVpGX2ORWVyCMnUtU3H38O7Y9L9xM1E0QtA9QgNhXdk_99ogxNqv0Utx_wt013Iix2pDDjrqH7b/pub,False,False,2024-06-09 17:27:02.079000+00:00,2024-06-09 17:27:02.296291+00:00
77,martinesprisci@observer.com,MartinesPrisci,$2a$10$5cYh6IOm4BbU9LQ7CRGz8um7mBUwTW.J6kyTSGYBggfz2293pIYsW,prisci martines, ,prisci martines,,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1022086448394030091.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:27:09.555000+00:00,2024-06-09 17:27:09.772819+00:00
85,thetimes@dartpost.com,thetimes,$2a$10$xI70ruDFBOm9R/jySA9iiujho6e/ZpTAzDPQZGc3avSE25RXafjsm,The Times and The Sunday Times, ,The Times and The Sunday Times,"The best of our journalism.
Subscribe: https://t.co/x8014SXrqQ",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1046390063663484658.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:27:13.758000+00:00,2024-06-09 17:27:13.971234+00:00
93,antoinotabot@dartpost.com,Antoinotabot,$2a$10$X1kOaoztn4iTtaB008dE5eq15mGqksZhDNeR0phVjTjm9owr/m.7a,Independent Toni, ,Independent Toni,"One Nation under God
not a bot 👩,  ex dem  #WalkAway 👠👠😁 
NO Porn!",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1018743418801732067.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:27:18.150000+00:00,2024-06-09 17:27:18.377345+00:00
402,maevehalpincoun@sockpuppet.com,MaeveHalpinCoun,$2a$10$XfIidYzYySWTwKFYEJ1U.OwHQldhNNmk54nM4RO71gwvY5HEN5g.C,Maeve Halpin, ,Maeve Halpin,Counselling Psychologist. she/her.  Publication: How to Be Happy and Healthy - the Seven Natural Elements of Mental Health,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs106642065521244760.png,False,False,True,https://docs.google.com/document/d/e/2PACX-1vROPXVpGX2ORWVyCMnUtU3H38O7Y9L9xM1E0QtA9QgNhXdk_99ogxNqv0Utx_wt013Iix2pDDjrqH7b/pub,False,False,2024-06-09 17:30:20.656000+00:00,2024-06-09 17:30:20.861099+00:00
269,jaydeewriting@dartpost.com,JayDeeWriting,$2a$10$6uX6SomMk1En73LCxoD6..FIztkg94ZQyzAxUUPskia27KPLhvRr6,Jay Dee, ,Jay Dee,Mr. Self-Distract. (He/Him) Settler. Cis. Living in Ontario. Southpaw. Mama's only son. Too sweet for my own good. @JayDeeExile@mstdn.ca,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1043242485771486933.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:29:03.968000+00:00,2024-06-09 17:29:04.084975+00:00
277,nials5@dartpost.com,Nials5,$2a$10$NA2wh5cQV4YCewzgkiSGjultQ6agpNyiYZnkxqK8hq.gLe.sK7qGG,Pro-Choice Meidas Mighty Cat Mom, ,Pro-Choice Meidas Mighty Cat Mom,"Cat loving, Democrat, Bowie fan, pro-choice, liberal AF. #Resist #BlueIn22 #ImStillWithHer #StandWithUkraine Followed by @johnfeal2",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs103822919467497853.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:29:07.448000+00:00,2024-06-09 17:29:07.640238+00:00
284,wildmarshphoto@dartpost.com,wildmarshphoto,$2a$10$N65ZsEAIq//qf2c8TrTlQOctRYZh84C5bcGS3Or/6aqst3j8iJ9ua,Wild Marsh Products, ,Wild Marsh Products,"Photo Shirts, Hand Turned pens, Photo Prints, Graphic T-shirts, Wildlife Prints",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs105013173991731446.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:29:13.466000+00:00,2024-06-09 17:29:13.580977+00:00
292,bananasinhavana@dartpost.com,bananasinhavana,$2a$10$GkJE9uIkvrSDzult2T5J4O24fdmt9ZabWqpUhfzLC5WVpy5og8Lwa,Owen, ,Owen,,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1044202646299016615.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:29:17.072000+00:00,2024-06-09 17:29:17.185005+00:00
209,junglefruits@dartpost.com,junglefruits,$2a$10$B7o5BJ6ipdmFsqNjg3elJuK/CStYRAxWpSpRUawTTHTM6RqXQzn9a,junglefruits, ,junglefruits,"#FirstNations #ClimateCrisis
#FreeAssange #FreePalestine
#Wildlife #WildOz
#Photography",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs100214067654451312.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:28.697000+00:00,2024-06-09 17:28:28.817581+00:00
217,emersonfan1@dartpost.com,EmersonFan1,$2a$10$DoshIGr7.yBTPUNTWxT9MO5pCzWBeke2D.TN0phJEdQXQI4cgEWKe,(((EmersonFan))), ,(((EmersonFan))),"Chocolate addict, spiritual, NASTY liberal, friend of nature and animals everywhere. I believe the Republican dream is America's worst nightmare. #UniteBlue",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1001489300911647233.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:33.979000+00:00,2024-06-09 17:28:34.097531+00:00
31,ghostcatbce@dartpost.com,ghostcatbce,$2a$10$APWK0IgbXApIQ70xBrGBJeqZPx2OTmHHSg2CUHWQINGw4jm2pp8/u,GhostWarrior⚔ 🇨🇦, ,GhostWarrior⚔ 🇨🇦,"#Humanist #Pagan #Geek #Nerd
Fan of #TheExpanse, #Dominion #TheSandmanNetflix
The #Disabled have rights too!
More than just a ghost in the machine.",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1040102817969818654.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:26:47.837000+00:00,2024-06-09 17:26:47.960346+00:00
56,dkpolparrot@observer.com,dkpolparrot,$2a$10$F30HGNTpamUm.SClpymkEubLZlaxFLZnlzMncfzOykySeBSS2HwQ.,Politik Papegøjen🦜, ,Politik Papegøjen🦜,Jeg tweeter hemmeligheder der modtages som PM anonymt og automatisk🤖. Derudover retweeter jeg alt hvad MF'ere skriver offentligt.Kontakt: dkpolparrot@gmail.com,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1047922307003744926.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:26:59.226000+00:00,2024-06-09 17:26:59.343389+00:00
64,susanbe36094276@observer.com,SusanBe36094276,$2a$10$xzVO7M3DibFCQslTVI6XbetXgkBX077tqQS2biz71yJFV7eidLTD.,Susan Bell, ,Susan Bell,Last account was deleted by twitter. If any of the fellow yessers recognise me plz add me back.,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1007680228424637520.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:27:03.100000+00:00,2024-06-09 17:27:03.210431+00:00
71,richiemc_@observer.com,richiemc_,$2a$10$N24eBkTUbTU5OfM.A/bnLOJwqnXy5yw9r9lRp9Q/B8B7kQw/TlI6K,𝖗𝖎𝖈𝖆𝖗𝖉𝖔 🥷🏾, ,𝖗𝖎𝖈𝖆𝖗𝖉𝖔 🥷🏾,man jus’ a live | c’est la vie. 🇯🇲🇨🇦,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1028962371093905695.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:27:06.692000+00:00,2024-06-09 17:27:06.905581+00:00
79,messfixing@dartpost.com,MessFixing,$2a$10$//jnnOmS0A.gZ7/NFKPPFOsOJrv7CNnngl7G5Yq//tFKGKUXxp0Y2,🇺🇦 Ukrainians are Antifa. 🇪🇺, ,🇺🇦 Ukrainians are Antifa. 🇪🇺,"Yes, I am anti-fascist. All Americans are. 
Navy vet, now Commodore of the AntiFascist Submarine Force.
Did you know all republicans are traitors?",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1011030240726350899.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:27:10.608000+00:00,2024-06-09 17:27:10.795763+00:00
87,jazzwoman1992@dartpost.com,jazzwoman1992,$2a$10$MOEn5hTwnzPgUtgClbbNPOgfd3qXqg2gBQxE/CCebpbtbHXQr1GTy,jazzwoman1992, ,jazzwoman1992,30 years old. African American. Autistic. Disney/Animation Fan.,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs115015743350173470.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:27:15.076000+00:00,2024-06-09 17:27:15.304349+00:00
225,joandevizes@dartpost.com,JoanDevizes,$2a$10$AcFAJmiiSfKcbey6rp4dIeZvVyXwoI/3XBZRf10/BtEbL3ZLR2exW,Red Joan 🌹, ,Red Joan 🌹,Lifelong Socialist/#IStandWithJeremyCorbyn / Humanist/Mancunian at heart - now settled in SW/Man U,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs110563931557499787.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:37.689000+00:00,2024-06-09 17:28:37.803929+00:00
233,alfredgliddon@observer.com,AlfredGliddon,$2a$10$S2wEaMxfD3L5GEzZujcL4Ob2V5ejD8oXJXtcEyFaffXnTt5XSIDtm,Alfred G 💜 #SlavaUkraini #SafeEdForAll #Palestine, ,Alfred G 💜 #SlavaUkraini #SafeEdForAll #Palestine,"Born at 310 ppm
Love Bristol. Boats. And wine.
Un autre monde est possible.
Green, anti-fascist, Cornish, European.
No walls, no borders. #NoPasaran!",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1038586933705244323.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:28:44.244000+00:00,2024-06-09 17:28:44.357556+00:00
241,nanab_2010@dartpost.com,NanaB_2010,$2a$10$cpJMt.LLLJ1WufVuLvFBUOxM4A8yV/1wSC4rkTNN2wCfJVu11zF.C,THEE ChunkeeMonkee😷🌎♥️🏔️🏀🌊, ,THEE ChunkeeMonkee😷🌎♥️🏔️🏀🌊,"@Owl_B_There (Post)  @NanaB_2010@mstdn.social Psych major, Analyst  #BlackLivesMatter #Autism  #PTSD #BP #SpecialOlympics #Advocacy #Climate #Equality #Spoonie",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1023523707442322542.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:48.021000+00:00,2024-06-09 17:28:48.182625+00:00
249,pollsstar@dartpost.com,pollsstar,$2a$10$RWS.xOeyK.zFjCd2i3/2A.EPY.n/A4bNcIf7wMyYlHYT7yMZIa06C,polly dymock 🇺🇦🌻🌻🌻🇺🇦🇺🇦 slava ukraini 🇮🇱, ,polly dymock 🇺🇦🌻🌻🌻🇺🇦🇺🇦 slava ukraini 🇮🇱,"world traveller, serial hugger, voracious reader, aesthete who loves to chat",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1047831947980200554.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:52.909000+00:00,2024-06-09 17:28:53.022213+00:00
95,marylispastit@dartpost.com,marylispastit,$2a$10$YlDgv2rnoPjNDMD.tsMtyeKvhL6fgoN5umh9IPCYHOHCaOPatR9Ym,MaryLIsPastIt *** AlwaysDem, ,MaryLIsPastIt *** AlwaysDem,"DEMOCRAT . LOVE 46 & VP .. LOVE USA
Just sayin' - NO Shout-outs*NO Lists*NO Tags*NO FB parties,  Follow if YOU want*MUCH Older than I look*Was once MLPast1620 .",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1021326592084150803.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:27:19.201000+00:00,2024-06-09 17:27:19.316399+00:00
404,jadapa@sockpuppet.com,jadapa,$2a$10$zsbQcL.faB0hABNfiHxkzuoQFMdMiUAvqRPBzD.Yl/eziIdQqAjK2,Jamie Palumbo, ,Jamie Palumbo,"Rock Fusion Lead Guitarist, Solo Acoustic Guitarist, Lead & Harmony Singer, Songwriter/Poet in The Modclass Style. F1 & Motorbike enthusiast and LA Dodgers Fan.",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1024445250803509702.png,False,False,True,https://docs.google.com/document/d/e/2PACX-1vROPXVpGX2ORWVyCMnUtU3H38O7Y9L9xM1E0QtA9QgNhXdk_99ogxNqv0Utx_wt013Iix2pDDjrqH7b/pub,False,False,2024-06-09 17:30:21.685000+00:00,2024-06-09 17:30:21.883545+00:00
41,apexpredxtor@dartpost.com,ApexPredxtor,$2a$10$nKrAxTyf./oITPSou4Pe4..XeivFoDd0smkhnFmjiyE9/AXigDupq,Monkey D Khalil, ,Monkey D Khalil,"26 IG:@_Donkhalil #LLK #LLS I dress nice, make jokes , & don’t care if my tweets offend you",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1030962262176862983.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:26:52.549000+00:00,2024-06-09 17:26:52.659837+00:00
57,ahsan_jehangir@observer.com,ahsan_jehangir,$2a$10$SWb/etDz8nyXyrG1bCeTI.VpoCHB0DzkZocIyPgpagFoO2d.Ss4eG,احسن خان  𓃵 🕊, ,احسن خان  𓃵 🕊,"Environmentalist, Activist and a voice among voices @OurVoiceMatterz for Humanity, Justice, Rights, Peace, Unity & Harmony.",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1040572680399274912.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:26:59.644000+00:00,2024-06-09 17:26:59.839591+00:00
245,sba1211@dartpost.com,sba1211,$2a$10$O2xRUEkdNLpfTkKpbbjnKehwIlBqtN6NpQABjv5.qsvFKt.0ZBncO,(((Susan Adamec))), ,(((Susan Adamec))),,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs104029297788010187.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:51.006000+00:00,2024-06-09 17:28:51.140938+00:00
265,happyfinko@dartpost.com,happyfinko,$2a$10$nvBgikLKJ5DvShIpMgn2Nu7xmoyh4FA4ic9u.u3jhHvFbvJBsUIzO,DEE🦊 🍁, ,DEE🦊 🍁,"Common Sense - no matter the situation, never let your emotions overpower your intelligence.

#TrudeauMustGo
#NeverNDP",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1042637388529797394.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:29:02.131000+00:00,2024-06-09 17:29:02.249587+00:00
273,matthewtwihard@dartpost.com,MatthewTwihard,$2a$10$uXtm4/jKyECTQJ6xPfjUMO/TbVl9sQJ9/GAbjqrFM6hDWHgxMAnZC,MatthewTwihard, ,MatthewTwihard,Remember...hate is always foolish and love...is always wise. The 12th Doctor - #DoctorWho / In this life or the next - #WarriorNun / #BlackLivesMatter,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1027988334492572846.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:29:05.742000+00:00,2024-06-09 17:29:05.858291+00:00
288,marciasgreen@dartpost.com,marciasgreen,$2a$10$4Z6LS/8HS4i.CzWw..ZQMuvpCqCX28pdOpsPHGFD67PcVngVO2fwa,Marcia S Newman, ,Marcia S Newman,"Stock Market, Legal, Political, Lifestyle and Personal News
Tweets/Retweet/Likes are not advice or recommendations",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs101172805621739638.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:29:15.329000+00:00,2024-06-09 17:29:15.460060+00:00
296,irenewoodbury@dartpost.com,IreneWoodbury,$2a$10$O.VcTJ0FHKbS4YIIiquziuJtfihlYJYGnHZSGxFuB8tS2kNnc3pjq,Irene Woodbury, ,Irene Woodbury,"Novels:
Porch Pirate Love
https://t.co/gCFltW8Xwj
Honeymoon Roulette
https://t.co/Cl5Awjqs8d
A Slot Machine 8 My Midlife Crisis
https://t.co/7AP1T7vsWh",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1014953477163312711.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:29:18.810000+00:00,2024-06-09 17:29:18.930887+00:00
210,freechoice16@dartpost.com,Freechoice16,$2a$10$I7805SBq5dflophmS4F.z.2B16TfjGzuTU4NTfvlm/gbDzpguugjW,Sharon1985, ,Sharon1985,"Independent, Revolutionary & Civil War Descendant, Sibling of Vietnam Veteran",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs103078152548071803.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:30.118000+00:00,2024-06-09 17:28:30.366523+00:00
